Datasett hentet fra;https://hnygard.github.io/sivilombudet-uttalelser/;@hallny / Norske-postlister.no;Kilde;https://www.sivilombudet.no/uttalelser/;Data hentet;09.11.2025 09:09:11
Dato - uttalelse;Dato - publisert;Saksnummer;Lenke uttalelse;Lovreferanse;Tittel
13.04.2010;19.05.2010;SM-2009/1635;https://www.sivilombudet.no/uttalelser/klage-pa-manglende-byggesaksbehandling-av-terrengendringer/;plan- og bygningsloven § 70, plan- og bygningsloven § 84, plan- og bygningsloven § 93 første ledd bokstav i;
26.04.2010;19.05.2010;SM-2009/345;https://www.sivilombudet.no/uttalelser/statsborgerskap-for-barn-sporsmal-om-uavklart-identitet/;forskriften §, statsborgerloven §, statsborgerloven § 4;
29.04.2010;18.05.2010;SM-2009/343;https://www.sivilombudet.no/uttalelser/dekning-av-sakskostnader-etter-forvaltningsloven-%c2%a7-36-der-nav-klage-og-anke-hadde-opphevet-nav-lokals-avslag-pa-soknad-om-uforeytelser/;forvaltningsloven §, forvaltningsloven § 34 fjerde ledd, forvaltningsloven § 36;
09.03.2010;07.05.2010;SM-2009/2016;https://www.sivilombudet.no/uttalelser/reguleringsplan-hensynet-til-barn-og-unge/;forvaltningsloven § 41, plan- og bygningsloven § 22, plan- og bygningsloven § 23 nr. 3, plan- og bygningsloven § 27-1 nr. 2 annet ledd, plan- og bygningsloven § 8;
15.04.2010;04.05.2010;SM-2009/2770;https://www.sivilombudet.no/uttalelser/skriftlig-advarsel-etter-publisering-av-kronikk/;grunnloven § 100;
16.04.2010;30.04.2010;SM-2009/1391;https://www.sivilombudet.no/uttalelser/fritak-fra-taushetsplikt-for-forskning/;forvaltningsloven § 11, forvaltningsloven § 13, helsepersonelloven § 21, helsepersonelloven § 29, ombudsmannsloven § 10 annet ledd;
26.03.2010;29.04.2010;SM-2011/805;https://www.sivilombudet.no/uttalelser/besok-til-politiets-utlendingsinternat-hosten-2008/;forskriften §, forskriften§, straffegjennomføringsloven §, utlendingsloven §;
16.03.2009;27.04.2010;SM-2007/1992;https://www.sivilombudet.no/uttalelser/regulering-av-hyttetomter-ved-etablering-av-skjaergardspark/;forvaltningsloven § 35, plan- og bygningsloven § 27-2;
24.03.2010;27.04.2010;SM-2009/2282;https://www.sivilombudet.no/uttalelser/sporsmal-om-offentleglova-sitt-verkeomrade/;offentlegforskrifta § 1, offentleglova § 2, offentleglova § 2 anna ledd, offentleglova § 2 fyrste ledd bokstav a;
22.03.2010;26.04.2010;SM-2009/1262;https://www.sivilombudet.no/uttalelser/eiendomsskatt-pa-landbrukseiendom/;eigedomsskattelova § 5, ombudsmannsloven § 10 andre ledd, skatteloven § 33 annet ledd, skatteloven § 5, skatteloven § 5 bokstav h;
06.04.2010;26.04.2010;SM-2009/2069;https://www.sivilombudet.no/uttalelser/barnebidrag-fastsetting-av-inntekt-etter-skjonn/;barneloven § 66, forskriften § 4, forskriften § 4 første ledd, forskriften § 4 sjette ledd;
29.03.2010;26.04.2010;SM-2009/1936;https://www.sivilombudet.no/uttalelser/fylkesmannens-adgang-til-omgjoring-av-underliggende-reguleringsvedtak-ved-behandling-av-klage-over-byggetillatelse/;forvaltningsloven § 34, forvaltningsloven § 34 annet ledd, forvaltningsloven § 35, plan- og bygningsloven § 28-1;
04.03.2010;23.04.2010;SM-2009/196;https://www.sivilombudet.no/uttalelser/plan-og-bygningsetatens-behandling-av-byggesak-pa-eiendom-som-senere-ble-omfattet-av-vedtak-om-midlertidig-dele-og-byggeforbud/;forvaltningsloven § 2 første ledd bokstav b, forvaltningsloven § 24, forvaltningsloven § 25, plan- og bygningsloven § 33, plan- og bygningsloven § 33 annet ledd, plan- og bygningsloven § 7, plan- og bygningsloven § 70, plan- og bygningsloven § 95, plan- og bygningsloven § 96;
06.04.2010;22.04.2010;SM-2009/533;https://www.sivilombudet.no/uttalelser/plassering-av-bygg-over-vann-og-avlopsledning-plbl-%c2%a7%c2%a7-70-og-7/;plan- og bygningsloven §, plan- og bygningsloven § 7, plan- og bygningsloven § 70, plan- og bygningsloven § 70 nr. 1 første ledd, plan- og bygningsloven§ 65-67;
30.03.2010;21.04.2010;SM-2009/767;https://www.sivilombudet.no/uttalelser/soknadsplikt-for-tennisbane-med-gjerde-og-lysstolper/;forskriften § 3, forskriftens § 5, forvaltningsloven § 11, forvaltningsloven § 34 annet ledd, forvaltningsloven § 41, plan- og bygningsloven § 70, plan- og bygningsloven § 78, plan- og bygningsloven § 84, plan- og bygningsloven § 93, plan- og bygningsloven§ 78 nr. 2;
01.03.2010;16.04.2010;SM-2009/1402;https://www.sivilombudet.no/uttalelser/fylkesmannens-provelsesadgang-i-reguleringssaker-og-lovligheten-av-regulering-til-fellesomrade-for-bading/;forvaltningsloven §, forvaltningsloven § 17, forvaltningsloven § 33, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 33 fjerde ledd annet punktum, forvaltningsloven § 34, forvaltningsloven § 41, plan- og bygningsloven § , plan- og bygningsloven § 15, plan- og bygningsloven § 22, plan- og bygningsloven § 25 nr. 7, plan- og bygningsloven§ 27-3;
17.03.2010;16.04.2010;SM-2009/2220;https://www.sivilombudet.no/uttalelser/taushetsplikt-for-opplysninger-om-deltakere-i-frikjopsordning-knyttet-til-seismikkskyting/;forvaltningsloven § 13 første ledd;
15.02.2010;16.04.2010;SM-2009/1960;https://www.sivilombudet.no/uttalelser/taushetsplikt-for-opplysning-om-enhetspris-pa-influensavaksine/;forvaltningsloven § 13 første ledd, grunnloven § 100 femte ledd, offentleglova § 13, offentleglova § 3;
24.02.2010;16.04.2010;SM-2009/586;https://www.sivilombudet.no/uttalelser/oppforing-av-gjeterhytte-til-reindriften/;forvaltningsloven § 35 tredje ledd, reindriftsloven § 21, reindriftsloven § 21 første ledd, reindriftslovens § 21;
24.02.2010;15.04.2010;SM-2008/1997;https://www.sivilombudet.no/uttalelser/kravene-til-sakens-opplysning-ved-inndragning-av-skjenkebevilling/;forvaltningsloven § 41;
15.04.2010;15.04.2010;SM-2007/2041;https://www.sivilombudet.no/uttalelser/1-finnmarkseiendommens-omgjoring-av-tildeling-av-lakseplass/;finnmarksloven §, finnmarksloven§, forvaltningsloven §, forvaltningsloven§, grunnloven § 105, ombudsmannsloven §, ombudsmannsloven § 4;
05.02.2009;14.04.2010;SM-2008/1226;https://www.sivilombudet.no/uttalelser/2-sporsmal-om-merknad-til-kjoretoyforskriften-er-forskrift/;forskriften § 33-2, forskriften § 33-3, forskriftens § 33-2, forvaltningsloven § 2 bokstav a, forvaltningsloven § 2 bokstav c, forvaltningsloven § 2 første ledd bokstav a, forvaltningsloven § 2 første ledd bokstav c, forvaltningsloven § 37 fjerde ledd bokstav c, forvaltningsloven § 40;
29.01.2010;12.04.2010;SM-2009/1233;https://www.sivilombudet.no/uttalelser/krav-til-reell-toinstansbehandling-sak-om-avkjorsel-fra-riksvei/;forvaltningsloven § 28, forvaltningsloven § 33, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 34;
13.02.2009;12.04.2010;SM-2008/2412;https://www.sivilombudet.no/uttalelser/3-manglende-svar-fra-helse-sor-ost-rhf-pa-henvendelser-fra-et-pasientombud/;forvaltningsloven § 11;
17.07.2009;11.04.2010;SM-2008/339;https://www.sivilombudet.no/uttalelser/4-avtaler-om-leige-av-batplassar-enkeltvedtaksomgrepet/;forvaltningsloven § 2 første ledd bokstav a, forvaltningsloven § 2 første ledd bokstav b;
21.12.2009;09.04.2010;SM-2008/1498;https://www.sivilombudet.no/uttalelser/5-avslag-pa-soknad-om-permisjon-fra-driftsavtale-om-fysioterapivirksomhet/;forvaltningsloven § 2;
14.09.2009;07.04.2010;SM-2009/535;https://www.sivilombudet.no/uttalelser/tilbakekall-av-godkjenning-som-lotteriverdig-organisasjon-saksbehandlingen-politianmeldelse-og-uttalelser-til-media/;forvaltningsloven § 13, forvaltningsloven § 34, plan- og bygningsloven §, straffeloven § 77;
30.06.2009;05.04.2010;SM-2008/1649;https://www.sivilombudet.no/uttalelser/avslag-pa-krav-om-tildeling-av-salgsplass-sporsmal-om-klagerett/;forvaltningsloven § 28;
22.10.2009;03.04.2010;SM-2009/1091;https://www.sivilombudet.no/uttalelser/skattekontorets-behandlingstid-ved-forberedelse-av-klagesak-for-skatteklagenemnda/;;
28.10.2009;01.04.2010;SM-2009/216;https://www.sivilombudet.no/uttalelser/sak-om-utestenging-fra-svommehall/;forvaltningsloven § 2 første ledd bokstav b;
05.10.2009;30.03.2010;SM-2009/1349;https://www.sivilombudet.no/uttalelser/lanekassens-endring-av-praksis-for-tildeling-av-bostipend/;forskriften § 17-2, forskriftens § 17-2;
25.05.2009;28.03.2010;SM-2008/2694;https://www.sivilombudet.no/uttalelser/tap-av-forerett-beregningen-av-tapsperioden-nar-forerkortet-ikke-er-innlevert/;forskriften §, forskriften § 1-4 første ledd annet punktum, vegtrafikkloven §, vegtrafikkloven § 31, vegtrafikkloven § 33 nr. 5;
17.04.2009;26.03.2010;SM-2008/2663;https://www.sivilombudet.no/uttalelser/partsinnsyn-i-barnevernssak/;barnevernloven § 6-3 annet ledd, forvaltningsloven §, forvaltningsloven§ 18;
27.11.2009;24.03.2010;SM-2009/1310;https://www.sivilombudet.no/uttalelser/sporsmal-om-partsinnsyn-i-underlagsmateriale-til-rapport/;forvaltningsloven § 18, forvaltningsloven § 2 bokstav b, forvaltningsloven § 21 annet ledd, forvaltningsloven § 34 annet ledd, forvaltningsloven §18;
20.01.2009;22.03.2010;SM-2008/1159;https://www.sivilombudet.no/uttalelser/innsynsrett-for-den-saken-gjelder-internt-notat/;offentleglova § 5 annet ledd bokstav c, offentleglova § 5 første ledd;
12.01.2009;20.03.2010;SM-2008/460;https://www.sivilombudet.no/uttalelser/utlendingsdirektoratets-behandling-av-anmodninger-om-oversendelse-av-saksdokumenter-partsinnsyn/;forvaltningsloven §, forvaltningsloven § 1;
02.01.2009;18.03.2010;SM-2007/2268;https://www.sivilombudet.no/uttalelser/dokumentinnsyn-taushetsplikt-og-kravet-til-konkretisering-av-en-innsynsbegjaering/;(arkivforskriften) § 2-6, forvaltningsloven § 13 annet ledd første punktum, offentleglova § 2 annet ledd, offentleglova § 3;
08.01.2010;16.03.2010;SM-2009/2829;https://www.sivilombudet.no/uttalelser/arbeidsavklaringspenger-viktigheten-av-rettidig-og-riktig-informasjon-til-brukerne-ved-overgangen-til-ny-stonadsordning/;;
17.02.2010;16.03.2010;SM-2009/260;https://www.sivilombudet.no/uttalelser/kravet-om-at-byggetomten-skal-vaere-sikret-lovlig-atkomst-til-veg-som-er-apen-for-alminnelig-ferdsel/;plan- og bygningsloven § 3 annet ledd siste punktum, plan- og bygningsloven § 66, plan- og bygningsloven § 66 nr. 1 første ledd første punktum, plan- og bygningsloven § 67;
04.02.2009;16.03.2010;SM-2008/571;https://www.sivilombudet.no/uttalelser/innsyn-i-dokumenter-om-klimakvoteprosjekter-forhandstilsagn-om-konfidensialitet/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd, forvaltningsloven § 13 nr. 2, grunnloven § 110, miljøinformasjonsloven § 10 første ledd, miljøinformasjonsloven § 11, miljøinformasjonsloven § 12, offentleglova § 11 annet ledd, offentleglova § 2, offentleglova § 23 første ledd, offentleglova § 3, offentleglova § 5, offentleglova § 6, offentleglova § 6 første ledd;
23.02.2010;16.03.2010;SM-2009/1608;https://www.sivilombudet.no/uttalelser/feil-ved-oppmaling-av-eiendom/;delingsloven § 2-3, delingsloven § 3-2, delingslovens § 3-2;
08.02.2010;16.03.2010;SM-2009/1931;https://www.sivilombudet.no/uttalelser/krav-til-begrunnelse-vedtak-om-ordensstraff/;forvaltningsloven § 16 annet ledd, forvaltningsloven § 17, forvaltningsloven § 18, forvaltningsloven § 24, forvaltningsloven § 25, forvaltningsloven § 33 fjerde ledd, forvaltningsloven § 33 siste ledd;
03.02.2009;14.03.2010;SM-2008/1154;https://www.sivilombudet.no/uttalelser/innsyn-i-allmenngjoringsbegjaering-person-og-naeringsopplysninger/;forskriftens § 11 første ledd, forvaltningsloven §, forvaltningsloven § 13 første ledd, forvaltningsloven§ 13, offentleglova § 10, offentleglova § 5, offentleglova § 9 tredje ledd;
11.02.2009;12.03.2010;SM-2008/1570;https://www.sivilombudet.no/uttalelser/dokumentinnsyn-hos-oslo-bors-taushetsplikt-og-saksbehandlingstid/;børsloven § 14, forskriften § 37, forvaltningsloven §, forvaltningsloven § 13 første ledd, forvaltningsloven§, offentleglova § 24 annet ledd, offentleglova § 6 første ledd, offentleglova § 9 første ledd;
19.06.2009;10.03.2010;SM-2009/434;https://www.sivilombudet.no/uttalelser/innsyn-i-interne-dokumenter-lovteknisk-gjennomgang-av-lovutkast/;grunnloven § 100, offentleglova § 11, offentleglova § 14, offentleglova § 15, offentleglova § 15 første ledd, offentleglova § 15 tredje ledd, offentleglova § 31 annet ledd;
18.08.2009;08.03.2010;SM-2009/272;https://www.sivilombudet.no/uttalelser/avslag-pa-dokumentinnsyn-interne-dokumenter/;offentleglova § 15, offentleglova § 15 tredje ledd, offentleglova § 2 tredje ledd, offentleglova § 24, offentleglova § 24 tredje ledd, offentleglova § 5 annet ledd, offentleglova § 5 første ledd;
05.02.2009;06.03.2010;SM-2008/704;https://www.sivilombudet.no/uttalelser/dokumentinnsyn-e-post-sendt-fra-kommunen-til-en-privat-forhandlingsmotpart/;forvaltningsloven § 13 nr. 1, offentleglova § 5, offentleglova § 5 første ledd;
19.06.2009;04.03.2010;SM-2009/21;https://www.sivilombudet.no/uttalelser/avslag-pa-innsyn-oversendelse-av-dokumenter-til-kontrollorgan/;offentleglova § 14, offentleglova § 2 tredje ledd, offentleglova § 5 første ledd;
23.11.2009;02.03.2010;SM-2008/2664;https://www.sivilombudet.no/uttalelser/innsyn-i-sokerliste-for-stilling-som-personalsjef/;offentleglova § 2 tredje ledd, offentleglova § 25, offentleglova § 6 første ledd;
05.11.2009;28.02.2010;SM-2008/2721;https://www.sivilombudet.no/uttalelser/mangelfull-saksbehandling-av-krav-om-innsyn-i-fullstendige-sokerlister/;forvaltningsloven § 11, forvaltningsloven § 34 annet ledd første punktum, offentleglova § 2 tredje ledd, offentleglova § 6 nr. 4;
26.10.2009;26.02.2010;SM-2008/2356;https://www.sivilombudet.no/uttalelser/saksbehandlingstiden-i-innsynssaker/;offentleglova § 30 første ledd, offentleglova § 8, offentleglova § 9 første ledd, ombudsmannslovens § 7;
08.09.2009;24.02.2010;SM-2009/956;https://www.sivilombudet.no/uttalelser/sporsmal-om-taushetsplikt-opplysninger-om-klage-til-likestillings-og-diskrimineringsombudet/;forvaltningsloven § 11, forvaltningsloven § 13 annet ledd, forvaltningsloven § 13 første ledd, offentleglova § 13, offentleglova § 25;
12.01.2010;22.02.2010;SM-2008/2685;https://www.sivilombudet.no/uttalelser/utvisningssak-ung-alder-ved-ankomst-til-norge-behandlingsform-i-utlendingsnemda/;utlendingsloven § 38;
19.01.2010;22.02.2010;SM-2009/1203;https://www.sivilombudet.no/uttalelser/offentleglovas-virkeomrade-karmsund-havnevesen-iks/;offentleglova § 2 første ledd annet punktum, offentleglova § 2 første ledd bokstav b, offentleglova § 2 første ledd bokstav c;
19.01.2010;22.02.2010;SM-2009/544;https://www.sivilombudet.no/uttalelser/sporsmal-om-taushetsplikt-for-straffbare-forhold-og-dokumentinnsyn/;arkivforskriften § 2-6 første ledd, forvaltningsloven §, forvaltningsloven § 13 første ledd, forvaltningsloven§ 13, offentleglova § 3 første ledd annet punktum, offentleglova § 5, offentleglova § 6 første ledd;
03.02.2009;22.02.2010;SM-2008/1667;https://www.sivilombudet.no/uttalelser/oteoffentlighet-og-protokollering-kommunelovens-motebegrep/;kommuneloven § 30, kommuneloven § 30 nr. 3, kommuneloven § 31 nr. 1, kommuneloven § 32 nr. 2;
21.08.2009;20.02.2010;SM-2009/543;https://www.sivilombudet.no/uttalelser/sak-om-moteoffentlighet-tilsetting-av-radmann/;kommuneloven §, kommuneloven § 31 nr. 3;
17.02.2009;18.02.2010;SM-2007/1957;https://www.sivilombudet.no/uttalelser/utlysing-av-stillinger-i-forbindelse-med-omorganisering/;;
16.02.2010;16.02.2010;SM-2007/2439;https://www.sivilombudet.no/uttalelser/ansvaret-for-politiets-maktbruk-i-forbindelse-med-pagripelser-saerlig-knyttet-til-bruken-av-mageleie/;ombudsmannsloven §, ombudsmannsloven § 3, politiloven §, straffeloven §;
17.08.2009;16.02.2010;SM-2009/352;https://www.sivilombudet.no/uttalelser/manglende-utlysing-av-radmannsstilling/;;
09.01.2009;14.02.2010;SM-2007/1361;https://www.sivilombudet.no/uttalelser/tilsetting-av-saksbehandler-ved-flyktningkontoret/;forvaltningsloven § 17, forvaltningsloven § 41, forvaltningsloven § 6, forvaltningsloven § 6 annet ledd, forvaltningsloven § 8 første ledd;
03.02.2009;12.02.2010;SM-2007/2209;https://www.sivilombudet.no/uttalelser/tilsetting-ved-kommunalt-flyktningkontor-fortrinnsrett/;arbeidsmiljøloven §, arbeidsmiljøloven § 4-6, arbeidsmiljøloven§ 4-1;
04.02.2009;10.02.2010;SM-2008/1038;https://www.sivilombudet.no/uttalelser/tilsetting-av-kultursjef/;arbeidsmiljøloven § 14-9, forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 25;
12.08.2009;08.02.2010;SM-2008/2714;https://www.sivilombudet.no/uttalelser/tilsetting-av-regnskapskontrollor/;forvaltningsloven § 17, forvaltningsloven § 2 annet ledd, forvaltningsloven § 3 annet ledd annet punktum;
26.11.2009;06.02.2010;SM-2009/378;https://www.sivilombudet.no/uttalelser/sak-om-tilsetting-av-jurist-kvalifikasjonsprinsippet/;forskriften §, forskriften § 16 annet punktum bokstav a, forskriften § 16 første punktum, forskriften§ 17, forvaltningsloven § 3 annet ledd;
05.06.2009;04.02.2010;SM-2008/971;https://www.sivilombudet.no/uttalelser/tilsetting-i-parkeringsselskap-organisert-som-aksjeselskap-forbigaelse-og-innsyn-i-utvidet-sokerliste/;forskriften § 15, forvaltningsloven § 1, forvaltningsloven § 2 annet ledd, forvaltningsloven § 41;
09.09.2009;02.02.2010;SM-2008/1300;https://www.sivilombudet.no/uttalelser/sak-om-ordensstraff/;forvaltningsloven § 11, straffeloven § 124, straffeloven § 325 nr. 1;
02.02.2009;31.01.2010;SM-2008/2136;https://www.sivilombudet.no/uttalelser/sak-om-tjenestepatale-til-kommunalt-ansatt/;forvaltningsloven § 2 annet ledd, forvaltningsloven § 28;
19.10.2009;29.01.2010;SM-2008/1246;https://www.sivilombudet.no/uttalelser/behandlingen-av-en-personalsak-i-forsvarsdepartementet/;forsvarspersonelloven § 4, forsvarspersonelloven § 7, forvaltningsloven § 17 annet ledd, forvaltningsloven § 17 annet ledd bokstav a, forvaltningsloven § 18, forvaltningsloven § 2 annet ledd, forvaltningsloven § 2 første ledd bokstav b, offentleglova § 2 tredje ledd, offentleglova § 5, ombudsmannsloven § 10 annet ledd, yrkesbefalloven § 3;
19.10.2009;27.01.2010;SM-2008/2591;https://www.sivilombudet.no/uttalelser/journalforing-av-tekstmeldinger-sms-er/;arkivforskriften § 2-6, arkivforskriften § 2-6 første ledd, offentleglova § 3, offentleglova § 5, offentleglova § 5 første ledd;
22.09.2009;25.01.2010;SM-2008/1474;https://www.sivilombudet.no/uttalelser/klage-over-avslag-pa-soknad-om-tildeling-av-radiofrekvens/;forvaltningsloven § 17, forvaltningsloven § 41;
04.12.2009;23.01.2010;SM-2008/1416;https://www.sivilombudet.no/uttalelser/tildeling-av-avtalehjemmel-for-legespesialist-seniorpolitikk/;forvaltningsloven § 34;
10.03.2009;23.01.2010;SM-2008/1005;https://www.sivilombudet.no/uttalelser/avslag-pa-soknad-om-konsesjon-til-a-inneha-og-drive-sjoflyplass/;forvaltningsloven § 17, forvaltningsloven § 24, forvaltningsloven § 25;
13.10.2009;19.01.2010;SM-2008/2322;https://www.sivilombudet.no/uttalelser/avslag-pa-soknad-om-konsesjon-for-a-overta-landbrukseiendom/;konsesjonsloven § 1, konsesjonsloven § 9, konsesjonslovens § 1;
09.01.2009;17.01.2010;SM-2008/961;https://www.sivilombudet.no/uttalelser/konsesjon-til-gruvedrift-sakens-opplysning/;forskriften § 2, forvaltningsloven § 17, grunnloven §, grunnloven§ 110, konsesjonsloven § 11, konsesjonsloven § 13;
25.05.2009;15.01.2010;SM-2008/628;https://www.sivilombudet.no/uttalelser/vilkar-om-boplikt-soknad-om-lemping/;forvaltningsloven § 28 tredje ledd, forvaltningsloven § 34 tredje ledd, forvaltningsloven § 35 tredje ledd, konsesjonsloven § 11, konsesjonsloven § 11 annet punktum, konsesjonsloven § 11 første punktum;
10.06.2009;13.01.2010;SM-2008/2292;https://www.sivilombudet.no/uttalelser/skoleskyss-vurderingen-av-hva-som-er-akseptabel-tidsbruk-for-grunnskoleelev/;opplæringslova § 7-1, opplæringslova § 7-4 annet ledd, opplæringsloven § 1-5, opplæringsloven § 13-4, opplæringsloven § 7-1, opplæringsloven § 7-1 første ledd første punktum;
03.09.2009;11.01.2010;SM-2008/2750;https://www.sivilombudet.no/uttalelser/skoleskyssgodtgjorelse-forskjellsbehandling-av-grunnskoleelever-og-elever-i-videregaende-skole/;forskriften § 10-1, forskriften § 10-2, forskriften § 10-2 annet ledd, forskriften § 5, forvaltningsloven §, forvaltningsloven § 27 tredje ledd, opplæringslova §, opplæringslova § 10-2, opplæringslova § 7-1, opplæringslova § 7-2, opplæringslova§ 7-1, opplæringsloven § 10-2, opplæringsloven § 10-2 andre ledd, opplæringsloven § 10-2 første ledd annet punktum, opplæringsloven § 7-2;
09.12.2009;08.01.2010;SM-2009/1459;https://www.sivilombudet.no/uttalelser/fylkeskommunens-anvendelse-av-dispensasjon-fra-plikten-til-a-sorge-for-gratis-skoleskyss/;opplæringsforskriften § 10-3, opplæringslova § 10-3, opplæringslova § 7-2, opplæringsloven § 10-3;
07.08.2009;07.01.2010;SM-2009/307;https://www.sivilombudet.no/uttalelser/behandling-av-klage-over-standpunktkarakter-i-videregaende-skole/;forskriften § 5-12, forskriften § 5-12 første ledd første punktum, forvaltningsloven §, forvaltningsloven § 28 fjerde ledd, forvaltningsloven § 41, forvaltningsloven§ 17 første ledd, forvaltningsloven§ 24, opplæringsforskriften § 5-12, opplæringslova § 4-7 første ledd;
12.02.2009;05.01.2010;SM-2008/1581;https://www.sivilombudet.no/uttalelser/skolen-informerte-medelever-om-en-elevs-utoving-av-vold-mot-en-laerer-og-senere-utvisning-sporsmal-om-brudd-pa-taushetspliktbestemmelser/;forvaltningsloven § 13, forvaltningsloven § 13 første ledd;
03.01.2010;03.01.2010;SM-2009/1328;https://www.sivilombudet.no/uttalelser/bostipend-saerskilt-linje-med-lange-skoledager-pa-videregaende-skole/;opplæringslova § 3-3 første ledd;
20.02.2009;30.12.2009;SM-2008/1446;https://www.sivilombudet.no/uttalelser/synshemmedes-rettigheter-i-mote-med-nav/;grunnloven § 110, ombudsmannsloven § 3;
07.09.2009;29.12.2009;SM-2008/2537;https://www.sivilombudet.no/uttalelser/manglende-svar-fra-nav-lokalt-i-sak-om-etterbetaling-av-barnetillegg/;;
29.07.2009;27.12.2009;SM-2009/539;https://www.sivilombudet.no/uttalelser/saksbehandlingen-ved-nav-lokalt-i-en-sak-om-forsinket-utbetaling-av-uforepensjon/;forvaltningsloven § 11 annet ledd;
23.09.2009;26.12.2009;SM-2009/611;https://www.sivilombudet.no/uttalelser/veilednings-og-begrunnelsesplikten-i-sak-om-barnebidrag-med-utenlandsk-part/;forvaltningsloven § 11, forvaltningsloven § 25;
25.11.2009;25.12.2009;SM-2009/1620;https://www.sivilombudet.no/uttalelser/forvaltningens-undersokelsesplikt-nar-bidragsmottakerens-inntektsevne-skal-fastsettes/;forskriften § 4 første ledd, forskriften § 4 sjette ledd annet punktum, forskriftens § 4;
07.09.2009;23.12.2009;SM-2007/2313;https://www.sivilombudet.no/uttalelser/oppfolging-av-besok-i-tromso-fengsel/;straffegjennomføringsloven § 12, straffegjennomføringsloven § 13;
17.02.2009;22.12.2009;SM-2007/1256;https://www.sivilombudet.no/uttalelser/behandlingen-av-soknad-om-permisjon-fra-fengsel-i-forbindelse-med-begravelse/;;
17.04.2009;20.12.2009;SM-2008/309;https://www.sivilombudet.no/uttalelser/det-offentliges-ansvar-for-mattilbudet-til-frihetsberovede-ved-fremstilling-til-rettsmoter/;;
19.02.2009;19.12.2009;SM-2007/1605;https://www.sivilombudet.no/uttalelser/bortfall-av-bosettingstillatelse-pa-grunn-av-langvarig-fravaer-fra-riket-forholdet-mellom-lov-og-forskrift-m-v/;forskriften § 49, forskriftens §, forvaltningsloven §, utlendingsforskriften §, utlendingsloven §;
02.04.2009;17.12.2009;SM-2008/87;https://www.sivilombudet.no/uttalelser/ombudsmannens-undersokelse-av-personvernmessige-forhold-etter-besok-til-lier-statlige-ventemottak/;forskriften §;
26.06.2009;15.12.2009;SM-2007/1063;https://www.sivilombudet.no/uttalelser/proveloslatelse-av-utenlandske-innsatte-med-forbehold-om-effektuering-av-utvisningsvedtak/;forskriftens §, straffegjennomføringsloven §, utlendingsloven §;
30.10.2009;14.12.2009;SM-2008/198;https://www.sivilombudet.no/uttalelser/krav-til-dokumentasjon-av-identitet-i-familiegjenforeningssak/;forskriften § 2-11 annet ledd, forskriftens § 2-4, utlendingsforskriften §, utlendingsforskriften§, utlendingsloven §;
31.08.2009;13.12.2009;SM-2007/1616;https://www.sivilombudet.no/uttalelser/politiets-saksbehandling-i-forbindelse-med-utlevering-av-mindrearig-norsk-borger-til-sverige/;forvaltningsloven §, forvaltningsloven§;
11.09.2009;11.12.2009;SM-2008/1199;https://www.sivilombudet.no/uttalelser/tilbakegaende-avgiftsoppgjor-ved-overgangen-til-strengere-innvilgelsespraksis-i-mai-2006/;forvaltningsloven § 11, forvaltningsloven § 41, merverdiavgiftsloven § 70;
24.08.2009;10.12.2009;SM-2008/1601;https://www.sivilombudet.no/uttalelser/etterberegnet-avgift-pa-batmotorer-avgiftsgrunnlaget/;merverdiavgiftsloven § 14 annet ledd, særavgiftsforskriften § 2-1 første ledd bokstav a, særavgiftsforskriften § 3-15-2, særavgiftsforskriften § 3-15-2 første ledd, særavgiftsforskriften § 6-4;
29.06.2009;08.12.2009;SM-2009/531;https://www.sivilombudet.no/uttalelser/oppdatering-pa-internett-av-skattelister-publisert-av-pressen/;ligningsloven § 8-8, ligningsloven § 8-8 nr. 3;
17.07.2009;07.12.2009;SM-2008/345;https://www.sivilombudet.no/uttalelser/import-av-varer-sporsmal-om-markedsforingsutgifter-skal-medtas-i-tollverdien/;forskriften § 2, forskriften § 9 nr. 1 bokstav c, forskriftens § 2 nr. 1 bokstav b;
13.11.2009;06.12.2009;SM-2009/717;https://www.sivilombudet.no/uttalelser/eiendomsskatt-i-kragero-kommune-ulike-takseringsmetoder-for-fritidseiendom-og-boligeiendom/;skatteloven § 31, skatteloven § 33 annet ledd, skatteloven § 5;
13.10.2009;05.12.2009;SM-2009/406;https://www.sivilombudet.no/uttalelser/vedtak-om-eigedomsskatt-manglande-grunngivning/;eigedomsskattelova § 16, eigedomsskattelova § 22, eigedomsskattelova § 31;
18.02.2009;04.12.2009;SM-2009/305;https://www.sivilombudet.no/uttalelser/eigedomsskattesatsar-forste-gongs-utskriving/;eigedomsskattelova §;
02.10.2009;03.12.2009;SM-2009/1793;https://www.sivilombudet.no/uttalelser/utskriving-av-eiendomsskatt-i-vagsoy-kommune/;skatteloven § 14, skatteloven § 2;
30.10.2009;02.12.2009;SM-2009/1230;https://www.sivilombudet.no/uttalelser/eiendomsskatt-saksbehandlingen-i-tranoy-kommune/;arkivforskriften § 2-6, arkivforskriften § 2-7, forvaltningsloven § 31, offentleglova § 4, skatteloven § 31, skatteloven § 33 annet ledd, skatteloven § 4, skatteloven § 5;
